id;convoType;probability;noneAvg;noneStd;dropoutAvg;dropoutStd;nodesamplingAvg;nodesamplingStd;dropedgeAvg;dropedgeStd;gdcAvg;gdcStd
0;gcn;0.3;0.10983686854933931;0.0028930877502453592;0.057610727296260995;0.0005548889411756602;0.06975871226137759;0.0011494554795988135;0.09333447646615697;0.0009534000358071748;0.08051152135590929;0.0016713363085508633
1;gcn;0.5;0.10983686854933931;0.0028930877502453592;0.043315841185252654;0.0014568248265761;0.04767302689456095;0.0018899465113506265;0.09438446542965928;0.007170768108603865;0.07290981272559748;0.0035044728945677847
2;gcn;0.7;0.10983686854933931;0.0028930877502453592;0.03435001591500435;0.0026051964362542434;0.03211449212309544;0.0002491483689396347;0.08115467060808146;0.012664478435913987;0.07642612802228274;0.0006578183010543193
