id;convoType;probability;noneAvg;noneStd;dropoutAvg;dropoutStd;nodesamplingAvg;nodesamplingStd;dropedgeAvg;dropedgeStd;gdcAvg;gdcStd
0;gcn;0.3;1.6711405118306477;0.19887097578353474;4.47587792078654;0.21966119372448512;3.764549970626831;0.36483748494906787;2.400557200113932;0.22522300169684967;3.933220704396566;0.07593844344695232
1;gcn;0.5;1.6711405118306477;0.19887097578353474;4.6598250071207685;0.16560115860596;4.817554473876953;0.6294608200032351;2.848916927973429;0.08615128983175192;4.146718819936116;0.16693671522660875
2;gcn;0.7;1.6711405118306477;0.19887097578353474;5.1689995129903155;0.06783911426428711;4.861841678619385;0.03876192797293746;2.973846515019735;0.06258816924488224;4.312549750010173;0.044869179523031974
