id;convoType;numLayers;noneAvg;noneStd;dropoutAvg;dropoutStd;nodesamplingAvg;nodesamplingStd;dropedgeAvg;dropedgeStd;gdcAvg;gdcStd
0;gcn;1;1.1910858949025471;0.006691778398707707;1.1948469479878743;0.016585149943919394;1.1788118282953899;0.01100322952648133;1.1944182713826497;0.005288283620338501;1.2047716776529949;0.0012647291485197967
1;gcn;2;0.7951493461926779;0.02320873059246766;1.1860252221425374;0.026442467016283274;1.161251386006673;0.07607288637236136;1.0434927543004353;0.12036285146689275;1.150327483812968;0.06798480056885228
2;gcn;3;0.7041102846463522;0.014257134827039232;1.1968142986297607;0.0122207390205607;1.134197473526001;0.0884301874324262;0.906619131565094;0.039756451324383026;1.0847695271174114;0.027052489795451728
3;gcn;4;0.6897849043210348;0.01832263150816916;1.2045621474583943;0.01332814569937551;1.0503819386164348;0.019240146978982107;0.8663304050763448;0.010273074526119173;1.0874981085459392;0.00984302398799572
4;gcn;5;0.6969959139823914;0.05201991915110917;1.1890832583109539;0.02460944254555917;1.149139444033305;0.04840896170102963;0.8535064856211344;0.07357143109920283;1.1304458379745483;0.04757927444184279
5;gcn;6;0.6406580209732056;0.02921955829341359;1.2017009258270264;0.014091303184553481;1.1020433902740479;0.019807499211282654;0.8646658062934875;0.04303227400756593;1.084804892539978;0.034629271107102975
